"EDGE_TYPE","FI Annotation","FI Direction","FI Score","interaction","name","selected","shared interaction","shared name"
"FI","expression regulated by","<-","1.0",,"PAPSS2 (FI) SP2","false",,"PAPSS2 (FI) SP2"
"FI","complex; input","-","1.0",,"CTCF (FI) POLR2F","false",,"CTCF (FI) POLR2F"
"FI","catalyze; complex; input","->","1.0",,"CTNNB1 (FI) PCDHB2","false",,"CTNNB1 (FI) PCDHB2"
"FI","expression regulates","->","1.0",,"CTCF (FI) VRTN","false",,"CTCF (FI) VRTN"
"FI","predicted","-","0.99",,"FYN (FI) KHDRBS1","false",,"FYN (FI) KHDRBS1"
"FI","PPrel: activated by, phosphorylation","<-","1.0",,"GRIN2D (FI) PRKACA","false",,"GRIN2D (FI) PRKACA"
"FI","predicted","-","0.6",,"HSP90AB1 (FI) RPTOR","false",,"HSP90AB1 (FI) RPTOR"
"FI","predicted","-","0.64",,"ABL1 (FI) HSP90AB1","false",,"ABL1 (FI) HSP90AB1"
"FI","predicted","-","0.64",,"MYH14 (FI) TRPM7","false",,"MYH14 (FI) TRPM7"
"FI","predicted","-","0.64",,"JUN (FI) TAF1","false",,"JUN (FI) TAF1"
"FI","complex; input","-","1.0",,"IL31RA (FI) JAK1","false",,"IL31RA (FI) JAK1"
"FI","PPrel: binding/association; PPrel: inhibition; PPrel: inhibition, phosphorylation; complex; input; predicted","-|","1.0",,"APC (FI) CTNNB1","false",,"APC (FI) CTNNB1"
"FI","predicted","-","0.64",,"APP (FI) PRKCE","false",,"APP (FI) PRKCE"
"FI","ECrel: compound; PPrel: compound","-","1.0",,"CALM3 (FI) ITPR1","false",,"CALM3 (FI) ITPR1"
"FI","predicted","-","0.64",,"CCNC (FI) FOXR2","false",,"CCNC (FI) FOXR2"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR4K15 (FI) PRKACA","false",,"OR4K15 (FI) PRKACA"
"FI","complex","-","1.0",,"GSN (FI) SPTAN1","false",,"GSN (FI) SPTAN1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR4K14 (FI) PRKACA","false",,"OR4K14 (FI) PRKACA"
"FI","PPrel: activated by, phosphorylation","<-","1.0",,"GNG13 (FI) PRKACB","false",,"GNG13 (FI) PRKACB"
"FI","catalyze; complex; input","->","1.0",,"CTNNB1 (FI) PCDHB8","false",,"CTNNB1 (FI) PCDHB8"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR2Z1 (FI) PRKACA","false",,"OR2Z1 (FI) PRKACA"
"FI","catalyze; complex; input","->","1.0",,"CTNNB1 (FI) PCDHA7","false",,"CTNNB1 (FI) PCDHA7"
"FI","catalyze","->","1.0",,"B4GALT1 (FI) NOTCH1","false",,"B4GALT1 (FI) NOTCH1"
"FI","complex; reaction","-","1.0",,"AKT1 (FI) CALM3","false",,"AKT1 (FI) CALM3"
"FI","predicted","-","0.99",,"PGR (FI) STAT3","false",,"PGR (FI) STAT3"
"FI","complex","-","1.0",,"DYNC1H1 (FI) PRKACA","false",,"DYNC1H1 (FI) PRKACA"
"FI","expression regulated by","<-","1.0",,"MAP3K10 (FI) REST","false",,"MAP3K10 (FI) REST"
"FI","complex; input","-","1.0",,"ANK2 (FI) SPTBN4","false",,"ANK2 (FI) SPTBN4"
"FI","input","-","1.0",,"PCDHA2 (FI) PCDHA9","false",,"PCDHA2 (FI) PCDHA9"
"FI","predicted","-","0.64",,"ESR1 (FI) KMT2D","false",,"ESR1 (FI) KMT2D"
"FI","input","-","1.0",,"PCDHA2 (FI) PCDHA7","false",,"PCDHA2 (FI) PCDHA7"
"FI","reaction","-","1.0",,"HELZ2 (FI) PPARGC1B","false",,"HELZ2 (FI) PPARGC1B"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR3A3","false",,"GNB1 (FI) OR3A3"
"FI","complex","-","1.0",,"DCTN1 (FI) DNAH7","false",,"DCTN1 (FI) DNAH7"
"FI","complex; input","-","1.0",,"BRCA1 (FI) POU2F1","false",,"BRCA1 (FI) POU2F1"
"FI","GErel: expression","->","1.0",,"STAT1 (FI) ZNF208","false",,"STAT1 (FI) ZNF208"
"FI","PPrel: activated by","<-","1.0",,"ITGB1 (FI) PRKD2","false",,"ITGB1 (FI) PRKD2"
"FI","catalyzed by; complex; input","<-","1.0",,"ITGA2 (FI) PTK2B","false",,"ITGA2 (FI) PTK2B"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR10H1 (FI) PRKACA","false",,"OR10H1 (FI) PRKACA"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR10H2 (FI) PRKACA","false",,"OR10H2 (FI) PRKACA"
"FI","predicted","-","0.64",,"ARF6 (FI) EZR","false",,"ARF6 (FI) EZR"
"FI","ECrel: compound; PPrel: compound","-","1.0",,"CALM3 (FI) ITPR3","false",,"CALM3 (FI) ITPR3"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR5C1","false",,"ARRB2 (FI) OR5C1"
"FI","input","-","1.0",,"PCDHA2 (FI) PCDHB8","false",,"PCDHA2 (FI) PCDHB8"
"FI","input","-","1.0",,"PCDHA2 (FI) PCDHB2","false",,"PCDHA2 (FI) PCDHB2"
"FI","complex; input","-","1.0",,"RARG (FI) RXRA","false",,"RARG (FI) RXRA"
"FI","complex; input","-","1.0",,"RARG (FI) RXRB","false",,"RARG (FI) RXRB"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1A1 (FI) PRKACB","false",,"OR1A1 (FI) PRKACB"
"FI","expression regulated by","<-","1.0",,"BCLAF1 (FI) RAD21","false",,"BCLAF1 (FI) RAD21"
"FI","complex; expression regulates; input","->","1.0",,"EP300 (FI) RARG","false",,"EP300 (FI) RARG"
"FI","activate; reaction","->","1.0",,"AKT1 (FI) YWHAZ","false",,"AKT1 (FI) YWHAZ"
"FI","complex; input","-","1.0",,"CDC42 (FI) ENAH","false",,"CDC42 (FI) ENAH"
"FI","activated by; catalyzed by","<-","1.0",,"CTNNB1 (FI) WNT1","false",,"CTNNB1 (FI) WNT1"
"FI","predicted","-","0.64",,"EP300 (FI) TAL1","false",,"EP300 (FI) TAL1"
"FI","complex; input","-","1.0",,"ANAPC1 (FI) RB1","false",,"ANAPC1 (FI) RB1"
"FI","predicted","-","1.0",,"AP2M1 (FI) AP3S1","false",,"AP2M1 (FI) AP3S1"
"FI","predicted","-","0.64",,"PDCD1LG2 (FI) SLC7A1","false",,"PDCD1LG2 (FI) SLC7A1"
"FI","activated by","<-","1.0",,"EGFR (FI) ITGB1","false",,"EGFR (FI) ITGB1"
"FI","input","-","1.0",,"PAK2 (FI) UBC","false",,"PAK2 (FI) UBC"
"FI","predicted","-","0.64",,"HSP90AA1 (FI) MET","false",,"HSP90AA1 (FI) MET"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR2AK2","false",,"ARRB2 (FI) OR2AK2"
"FI","activate","->","1.0",,"H3C15 (FI) RAG1","false",,"H3C15 (FI) RAG1"
"FI","complex; input","-","1.0",,"ABL1 (FI) CDC42","false",,"ABL1 (FI) CDC42"
"FI","predicted","-","1.0",,"NFKBIA (FI) RELB","false",,"NFKBIA (FI) RELB"
"FI","catalyze","->","1.0",,"AKT1 (FI) DENND1A","false",,"AKT1 (FI) DENND1A"
"FI","activated by","<-","1.0",,"TOPBP1 (FI) YWHAZ","false",,"TOPBP1 (FI) YWHAZ"
"FI","predicted","-","0.64",,"NFKBIA (FI) NOS1","false",,"NFKBIA (FI) NOS1"
"FI","activate; catalyze; catalyzed by; complex; inhibit; input","<-","1.0",,"HCK (FI) STAT3","false",,"HCK (FI) STAT3"
"FI","expression regulates","->","1.0",,"RAD21 (FI) TAL1","false",,"RAD21 (FI) TAL1"
"FI","expression regulates","->","1.0",,"TAF1 (FI) TFAP2A","false",,"TAF1 (FI) TFAP2A"
"FI","activate; activated by","<->","1.0",,"MAPK1 (FI) MET","false",,"MAPK1 (FI) MET"
"FI","predicted","-","0.64",,"HCK (FI) MET","false",,"HCK (FI) MET"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR2J3","false",,"ARRB2 (FI) OR2J3"
"FI","PPrel","-","1.0",,"AKT1 (FI) BRCA1","false",,"AKT1 (FI) BRCA1"
"FI","expression regulated by","<-","1.0",,"BRCA1 (FI) TAL1","false",,"BRCA1 (FI) TAL1"
"FI","catalyze","->","1.0",,"GRB2 (FI) PRKCE","false",,"GRB2 (FI) PRKCE"
"FI","input","-","1.0",,"BMPR2 (FI) INHBE","false",,"BMPR2 (FI) INHBE"
"FI","PPrel: binding/association","-","1.0",,"RAB7A (FI) TUBA3D","false",,"RAB7A (FI) TUBA3D"
"FI","predicted","-","0.64",,"ACVR1B (FI) SMAD4","false",,"ACVR1B (FI) SMAD4"
"FI","expression regulated by","<-","1.0",,"ABL2 (FI) STAT3","false",,"ABL2 (FI) STAT3"
"FI","expression regulated by","<-","1.0",,"CALM3 (FI) TAF1","false",,"CALM3 (FI) TAF1"
"FI","GErel: expression by; GErel: repressed by; activated by; complex; expression regulated by; input; reaction","-","1.0",,"MYC (FI) SMAD3","false",,"MYC (FI) SMAD3"
"FI","GErel: repressed by; activated by; complex; input; reaction","-","1.0",,"MYC (FI) SMAD4","false",,"MYC (FI) SMAD4"
"FI","predicted","-","0.64",,"AKT1 (FI) BAX","false",,"AKT1 (FI) BAX"
"FI","activate","->","1.0",,"PRKACA (FI) YWHAZ","false",,"PRKACA (FI) YWHAZ"
"FI","predicted","-","0.64",,"ANK2 (FI) TP53","false",,"ANK2 (FI) TP53"
"FI","complex; input","-","1.0",,"POLR2A (FI) POU2F1","false",,"POLR2A (FI) POU2F1"
"FI","complex","-","1.0",,"RXRA (FI) TOP2B","false",,"RXRA (FI) TOP2B"
"FI","PPrel: activated by; catalyze","<->","1.0",,"MAPK1 (FI) RAC1","false",,"MAPK1 (FI) RAC1"
"FI","catalyze; catalyzed by; input","<->","1.0",,"RLIM (FI) RNF213","false",,"RLIM (FI) RNF213"
"FI","complex; input","-","1.0",,"CHRM3 (FI) GNB1","false",,"CHRM3 (FI) GNB1"
"FI","complex; input; reaction","-","1.0",,"EP300 (FI) POLR2F","false",,"EP300 (FI) POLR2F"
"FI","input","-","1.0",,"DCTN1 (FI) RAB7A","false",,"DCTN1 (FI) RAB7A"
"FI","PPrel: activation; PPrel: activation, indirect effect; PPrel: indirect effect; activate; catalyze; inhibite","-","1.0",,"FGFR3 (FI) KRAS","false",,"FGFR3 (FI) KRAS"
"FI","PPrel: activation; PPrel: activation, phosphorylation","->","1.0",,"ABL1 (FI) ENAH","false",,"ABL1 (FI) ENAH"
"FI","complex","-","1.0",,"EP300 (FI) PGR","false",,"EP300 (FI) PGR"
"FI","complex; input","-","1.0",,"ANK2 (FI) L1CAM","false",,"ANK2 (FI) L1CAM"
"FI","PPrel: activation; PPrel: binding/association; complex; input; reaction","->","1.0",,"FGFR3 (FI) GRB2","false",,"FGFR3 (FI) GRB2"
"FI","catalyzed by","<-","1.0",,"NRAS (FI) SPTAN1","false",,"NRAS (FI) SPTAN1"
"FI","activate","->","1.0",,"FZD8 (FI) GNB1","false",,"FZD8 (FI) GNB1"
"FI","expression regulated by","<-","1.0",,"ACACB (FI) SP1","false",,"ACACB (FI) SP1"
"FI","predicted","-","0.64",,"MYH9 (FI) YWHAZ","false",,"MYH9 (FI) YWHAZ"
"FI","expression regulated by","<-","1.0",,"BPTF (FI) CTCF","false",,"BPTF (FI) CTCF"
"FI","PPrel: activated by","<-","1.0",,"GNG13 (FI) OR2G6","false",,"GNG13 (FI) OR2G6"
"FI","expression regulated by","<-","1.0",,"KRT5 (FI) SP1","false",,"KRT5 (FI) SP1"
"FI","activated by","<-","1.0",,"CDC42 (FI) MET","false",,"CDC42 (FI) MET"
"FI","complex","-","1.0",,"ACTA2 (FI) JUP","false",,"ACTA2 (FI) JUP"
"FI","activate","->","1.0",,"AKT1 (FI) EP300","false",,"AKT1 (FI) EP300"
"FI","predicted","-","0.64",,"APC (FI) NAV1","false",,"APC (FI) NAV1"
"FI","expression regulates","->","1.0",,"EP300 (FI) MBNL1","false",,"EP300 (FI) MBNL1"
"FI","predicted","-","0.64",,"ARRB2 (FI) CDC42","false",,"ARRB2 (FI) CDC42"
"FI","activated by; inhibit","<-|","1.0",,"HDAC1 (FI) KMT2B","false",,"HDAC1 (FI) KMT2B"
"FI","catalyzed by","<-","1.0",,"NRAS (FI) SPTA1","false",,"NRAS (FI) SPTA1"
"FI","predicted","-","0.64",,"APBA2 (FI) CACNA1B","false",,"APBA2 (FI) CACNA1B"
"FI","complex; input; reaction","-","1.0",,"ESR1 (FI) POU2F1","false",,"ESR1 (FI) POU2F1"
"FI","PPrel: activation; PPrel: activation, phosphorylation","->","1.0",,"PRKACB (FI) SP1","false",,"PRKACB (FI) SP1"
"FI","expression regulates","->","1.0",,"BRCA1 (FI) SKA3","false",,"BRCA1 (FI) SKA3"
"FI","complex; input","-","1.0",,"APBA2 (FI) APP","false",,"APBA2 (FI) APP"
"FI","catalyze; complex; input","->","1.0",,"POLR2F (FI) UBC","false",,"POLR2F (FI) UBC"
"FI","complex","-","1.0",,"ABCA7 (FI) APOA1","false",,"ABCA7 (FI) APOA1"
"FI","expression regulates","->","1.0",,"FOXA1 (FI) MAML3","false",,"FOXA1 (FI) MAML3"
"FI","predicted","-","0.97",,"PTPRA (FI) PTPRN2","false",,"PTPRA (FI) PTPRN2"
"FI","expression regulates","->","1.0",,"AR (FI) MYC","false",,"AR (FI) MYC"
"FI","expression regulates","->","1.0",,"CTCF (FI) MAPK1","false",,"CTCF (FI) MAPK1"
"FI","reaction","-","1.0",,"MYO5A (FI) RHOQ","false",,"MYO5A (FI) RHOQ"
"FI","reaction","-","1.0",,"FOXA1 (FI) SP1","false",,"FOXA1 (FI) SP1"
"FI","predicted","-","0.64",,"HDAC1 (FI) NIPBL","false",,"HDAC1 (FI) NIPBL"
"FI","inhibited by","|-","1.0",,"NCOR1 (FI) PRKACA","false",,"NCOR1 (FI) PRKACA"
"FI","catalyze; complex","->","1.0",,"HTT (FI) TP53","false",,"HTT (FI) TP53"
"FI","complex; input","-","1.0",,"AP2M1 (FI) UBC","false",,"AP2M1 (FI) UBC"
"FI","ECrel: compound; PPrel: activated by; PPrel: activation, indirect effect; PPrel: compound; PPrel: compound, activation","<->","1.0",,"ADCY5 (FI) PRKACB","false",,"ADCY5 (FI) PRKACB"
"FI","catalyze","->","1.0",,"TBP (FI) TP53","false",,"TBP (FI) TP53"
"FI","PPrel: binding/association; complex; input","-","1.0",,"HDAC1 (FI) RXRB","false",,"HDAC1 (FI) RXRB"
"FI","expression regulated by","<-","1.0",,"ABL1 (FI) JUN","false",,"ABL1 (FI) JUN"
"FI","predicted","-","0.64",,"APP (FI) LILRB2","false",,"APP (FI) LILRB2"
"FI","PPrel: binding/association; complex; expression regulated by; input","<-","1.0",,"HDAC1 (FI) RXRA","false",,"HDAC1 (FI) RXRA"
"FI","input","-","1.0",,"APC (FI) HDAC1","false",,"APC (FI) HDAC1"
"FI","catalyzed by","<-","1.0",,"NRAS (FI) PTPRA","false",,"NRAS (FI) PTPRA"
"FI","predicted","-","0.54",,"SEC24A (FI) STX1A","false",,"SEC24A (FI) STX1A"
"FI","predicted","-","0.64",,"H1-5 (FI) LAMA2","false",,"H1-5 (FI) LAMA2"
"FI","expression regulates","->","1.0",,"ESR1 (FI) LTF","false",,"ESR1 (FI) LTF"
"FI","predicted","-","0.54",,"SEC24A (FI) STX17","false",,"SEC24A (FI) STX17"
"FI","complex; input","-","1.0",,"DYNC1H1 (FI) SPTAN1","false",,"DYNC1H1 (FI) SPTAN1"
"FI","input","-","1.0",,"APC (FI) KMT2D","false",,"APC (FI) KMT2D"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR2Z1","false",,"GNB1 (FI) OR2Z1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1J2 (FI) PRKACB","false",,"OR1J2 (FI) PRKACB"
"FI","PPrel: activated by","<-","1.0",,"GNB1 (FI) OR12D2","false",,"GNB1 (FI) OR12D2"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1J1 (FI) PRKACB","false",,"OR1J1 (FI) PRKACB"
"FI","complex; input","-","1.0",,"MYO1C (FI) TAF1A","false",,"MYO1C (FI) TAF1A"
"FI","predicted","-","0.97",,"APC (FI) JUP","false",,"APC (FI) JUP"
"FI","PCrel: inhibited by; PPrel; PPrel: activated by; PPrel: inhibited by","-","1.0",,"ADCY5 (FI) GNB1","false",,"ADCY5 (FI) GNB1"
"FI","catalyze","->","1.0",,"DENND4A (FI) GDI2","false",,"DENND4A (FI) GDI2"
"FI","PPrel: activated, indirect effect","<-","1.0",,"FOS (FI) VAV1","false",,"FOS (FI) VAV1"
"FI","predicted","-","0.63",,"ANK2 (FI) KCNJ3","false",,"ANK2 (FI) KCNJ3"
"FI","complex; input","-","1.0",,"CKAP5 (FI) RAD21","false",,"CKAP5 (FI) RAD21"
"FI","activated by; inhibite","<-|","1.0",,"HDAC1 (FI) KMT2D","false",,"HDAC1 (FI) KMT2D"
"FI","complex","-","1.0",,"FYN (FI) JAK1","false",,"FYN (FI) JAK1"
"FI","PPrel: activation","->","1.0",,"GNG13 (FI) PDE1C","false",,"GNG13 (FI) PDE1C"
"FI","complex; input","-","1.0",,"DCTN1 (FI) SPTA1","false",,"DCTN1 (FI) SPTA1"
"FI","catalyzed by","<-","1.0",,"KRAS (FI) PTPRA","false",,"KRAS (FI) PTPRA"
"FI","PPrel: inhibition, phosphorylation","-|","1.0",,"ARRB2 (FI) OR2M3","false",,"ARRB2 (FI) OR2M3"
"FI","predicted","-","0.64",,"ANK2 (FI) RRBP1","false",,"ANK2 (FI) RRBP1"
"FI","PPrel: binding/association; complex; input; reaction","-","1.0",,"EP300 (FI) RXRA","false",,"EP300 (FI) RXRA"
"FI","expression regulates","->","1.0",,"FOS (FI) PARP4","false",,"FOS (FI) PARP4"
"FI","activate; catalyze","->","1.0",,"JAK1 (FI) KRAS","false",,"JAK1 (FI) KRAS"
"FI","activate","->","1.0",,"DCTN1 (FI) PGR","false",,"DCTN1 (FI) PGR"
"FI","predicted","-","0.64",,"BAX (FI) PRKCE","false",,"BAX (FI) PRKCE"
"FI","predicted","-","0.6",,"IPO13 (FI) NUP85","false",,"IPO13 (FI) NUP85"
"FI","PPrel: inhibited by","|-","1.0",,"EIF4EBP1 (FI) MAPK1","false",,"EIF4EBP1 (FI) MAPK1"
"FI","predicted","-","0.64",,"RHOA (FI) TFAP2A","false",,"RHOA (FI) TFAP2A"
"FI","PPrel: activated by; PPrel: binding/association; complex","<-","1.0",,"ACTB (FI) ACTR3B","false",,"ACTB (FI) ACTR3B"
"FI","PPrel: activated by","<-","1.0",,"CDC42 (FI) TUBA3D","false",,"CDC42 (FI) TUBA3D"
"FI","PPrel: activated by, phosphorylation; PPrel: phosphorylated by","<-","1.0",,"MYL5 (FI) MYLK3","false",,"MYL5 (FI) MYLK3"
"FI","complex; input","-","1.0",,"L1CAM (FI) SPTA1","false",,"L1CAM (FI) SPTA1"
"FI","activated by; inhibit; input","<-|","1.0",,"NCOR1 (FI) NOTCH1","false",,"NCOR1 (FI) NOTCH1"
"FI","complex; input","-","1.0",,"BMPR2 (FI) RGMB","false",,"BMPR2 (FI) RGMB"
"FI","expression regulated by","<-","1.0",,"MYPOP (FI) NRF1","false",,"MYPOP (FI) NRF1"
"FI","complex","-","1.0",,"HTT (FI) TBP","false",,"HTT (FI) TBP"
"FI","PPrel: activated, indirect effect","<-","1.0",,"CACNA1G (FI) GRIN2D","false",,"CACNA1G (FI) GRIN2D"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1E1 (FI) PRKACB","false",,"OR1E1 (FI) PRKACB"
"FI","activate; inhibited by","|->","1.0",,"AR (FI) HDAC1","false",,"AR (FI) HDAC1"
"FI","PPrel: activated, indirect effect","<-","1.0",,"CACNA1I (FI) GRIN2D","false",,"CACNA1I (FI) GRIN2D"
"FI","complex","-","1.0",,"ACTA2 (FI) CTNNB1","false",,"ACTA2 (FI) CTNNB1"
"FI","PPrel: activation, indirect effect; activate; catalyze; inhibite","-","1.0",,"GRB2 (FI) KRAS","false",,"GRB2 (FI) KRAS"
"FI","expression regulated by","<-","1.0",,"ABL1 (FI) IRF1","false",,"ABL1 (FI) IRF1"
"FI","activated by","<-","1.0",,"EGFR (FI) JUP","false",,"EGFR (FI) JUP"
"FI","PPrel: activated by; complex; input","<-","1.0",,"AR (FI) HSP90AB1","false",,"AR (FI) HSP90AB1"
"FI","predicted","-","0.98",,"COPS5 (FI) YWHAZ","false",,"COPS5 (FI) YWHAZ"
"FI","expression regulates","->","1.0",,"REST (FI) SKOR1","false",,"REST (FI) SKOR1"
"FI","PPrel: binding/association; predicted","-","1.0",,"ACTB (FI) CFL1","false",,"ACTB (FI) CFL1"
"FI","predicted","-","0.99",,"RXRA (FI) SQSTM1","false",,"RXRA (FI) SQSTM1"
"FI","PPrel: compound","-","1.0",,"NOS1 (FI) NRAS","false",,"NOS1 (FI) NRAS"
"FI","predicted","-","0.64",,"GPNMB (FI) SMAD4","false",,"GPNMB (FI) SMAD4"
"FI","complex; input","-","1.0",,"CDC5L (FI) SF3A3","false",,"CDC5L (FI) SF3A3"
"FI","complex; input; reaction","-","1.0",,"FOXA1 (FI) JUN","false",,"FOXA1 (FI) JUN"
"FI","predicted","-","0.64",,"AKT1 (FI) AR","false",,"AKT1 (FI) AR"
"FI","activated by; inhibite; input","<-|","1.0",,"INPP5D (FI) IRS1","false",,"INPP5D (FI) IRS1"
"FI","PPrel: activated by; complex; input","<-","1.0",,"AR (FI) HSP90AA1","false",,"AR (FI) HSP90AA1"
"FI","GErel: expression by; expression regulated by","<-","1.0",,"IRF1 (FI) STAT3","false",,"IRF1 (FI) STAT3"
"FI","activate","->","1.0",,"HOXA1 (FI) KMT2C","false",,"HOXA1 (FI) KMT2C"
"FI","activate","->","1.0",,"CASK (FI) PPFIA3","false",,"CASK (FI) PPFIA3"
"FI","activate","->","1.0",,"HOXA1 (FI) KMT2D","false",,"HOXA1 (FI) KMT2D"
"FI","PPrel: activated by, phosphorylation; PPrel: inhibited by, phosphorylated by; activated by; catalyzed by","-","1.0",,"GLI3 (FI) PRKACA","false",,"GLI3 (FI) PRKACA"
"FI","GErel: expression; expression regulates","->","1.0",,"STAT1 (FI) ZNF473","false",,"STAT1 (FI) ZNF473"
"FI","expression regulates","->","1.0",,"STAT3 (FI) ZNF473","false",,"STAT3 (FI) ZNF473"
"FI","PPrel: activated by","<-","1.0",,"AKT1 (FI) TCL1A","false",,"AKT1 (FI) TCL1A"
"FI","activate; inhibited by","|->","1.0",,"EP300 (FI) WNT1","false",,"EP300 (FI) WNT1"
"FI","expression regulates","->","1.0",,"POU2F1 (FI) SFTPA1","false",,"POU2F1 (FI) SFTPA1"
"FI","activate","->","1.0",,"ACTB (FI) DDB1","false",,"ACTB (FI) DDB1"
"FI","GErel: repressed by; activate; inhibited by","|->","1.0",,"FOS (FI) HDAC1","false",,"FOS (FI) HDAC1"
"FI","activate","->","1.0",,"CASK (FI) STX1A","false",,"CASK (FI) STX1A"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR1D5 (FI) PRKACB","false",,"OR1D5 (FI) PRKACB"
"FI","complex; input","-","1.0",,"GRB2 (FI) SPTAN1","false",,"GRB2 (FI) SPTAN1"
"FI","predicted","-","0.64",,"APPL1 (FI) EGFR","false",,"APPL1 (FI) EGFR"
"FI","PPrel: binding/association; complex; input","-","1.0",,"SQSTM1 (FI) TRAF2","false",,"SQSTM1 (FI) TRAF2"
"FI","complex","-","1.0",,"SPTAN1 (FI) SPTB","false",,"SPTAN1 (FI) SPTB"
"FI","activate","->","1.0",,"NUP153 (FI) SMAD4","false",,"NUP153 (FI) SMAD4"
"FI","expression regulated by","<-","1.0",,"APOA1 (FI) ESR1","false",,"APOA1 (FI) ESR1"
"FI","catalyzed by","<-","1.0",,"BMS1 (FI) C1D","false",,"BMS1 (FI) C1D"
"FI","complex; input","-","1.0",,"ITGB1 (FI) LUM","false",,"ITGB1 (FI) LUM"
"FI","expression regulated by","<-","1.0",,"HDAC1 (FI) POU2F1","false",,"HDAC1 (FI) POU2F1"
"FI","complex; input","-","1.0",,"DYNC1H1 (FI) SPTA1","false",,"DYNC1H1 (FI) SPTA1"
"FI","PPrel: activated by; PPrel: activated, indirect effect","<-","1.0",,"MAPK1 (FI) PRKACA","false",,"MAPK1 (FI) PRKACA"
"FI","complex; input","-","1.0",,"DHX9 (FI) HNRNPL","false",,"DHX9 (FI) HNRNPL"
"FI","complex; input","-","1.0",,"COL14A1 (FI) ITGA2","false",,"COL14A1 (FI) ITGA2"
"FI","PPrel: binding/association; complex","-","1.0",,"DYNC1H1 (FI) TUBB8","false",,"DYNC1H1 (FI) TUBB8"
"FI","expression regulated by","<-","1.0",,"FHOD1 (FI) ZEB1","false",,"FHOD1 (FI) ZEB1"
"FI","catalyzed by; reaction","<-","1.0",,"MYH9 (FI) RAC1","false",,"MYH9 (FI) RAC1"
"FI","complex; input","-","1.0",,"GNB1 (FI) GPR68","false",,"GNB1 (FI) GPR68"
"FI","catalyzed by","<-","1.0",,"FCGR2A (FI) FYN","false",,"FCGR2A (FI) FYN"
"FI","complex; input","-","1.0",,"CWC22 (FI) SF3A3","false",,"CWC22 (FI) SF3A3"
"FI","predicted","-","0.63",,"CTNNB1 (FI) MDFI","false",,"CTNNB1 (FI) MDFI"
"FI","predicted","-","0.97",,"CDC42 (FI) CDC42BPG","false",,"CDC42 (FI) CDC42BPG"
"FI","complex","-","1.0",,"CASK (FI) SPTAN1","false",,"CASK (FI) SPTAN1"
"FI","PPrel: inhibited by, phosphorylated by","|-","1.0",,"OR11L1 (FI) PRKACA","false",,"OR11L1 (FI) PRKACA"
"FI","expression regulated by","<-","1.0",,"ABCA1 (FI) USF1","false",,"ABCA1 (FI) USF1"
"FI","expression regulated by","<-","1.0",,"ABCA1 (FI) USF2","false",,"ABCA1 (FI) USF2"
"FI","expression regulates","->","1.0",,"EP300 (FI) ZEB1","false",,"EP300 (FI) ZEB1"
"FI","activated by; inhibite","<-|","1.0",,"HDAC1 (FI) TP53","false",,"HDAC1 (FI) TP53"
"FI","catalyze","->","1.0",,"CD247 (FI) RAC1","false",,"CD247 (FI) RAC1"
"FI","expression regulated by","<-","1.0",,"APBB1IP (FI) STAT3","false",,"APBB1IP (FI) STAT3"
"FI","expression regulated by","<-","1.0",,"NRAS (FI) TFAP2A","false",,"NRAS (FI) TFAP2A"
"FI","activated by","<-","1.0",,"GEMIN2 (FI) NUP153","false",,"GEMIN2 (FI) NUP153"
"FI","expression regulates","->","1.0",,"GATA2 (FI) GBA2","false",,"GATA2 (FI) GBA2"
"FI","complex; input; reaction","-","1.0",,"LTB (FI) TRAF2","false",,"LTB (FI) TRAF2"
"FI","activated by; complex; inhibite; input","<-|","1.0",,"HDAC1 (FI) SMAD4","false",,"HDAC1 (FI) SMAD4"
"FI","activated by; complex; inhibite; input","<-|","1.0",,"HDAC1 (FI) SMAD3","false",,"HDAC1 (FI) SMAD3"
"FI","catalyzed by","<-","1.0",,"FGFR3 (FI) MAPK1","false",,"FGFR3 (FI) MAPK1"
"FI","expression regulates","->","1.0",,"EGR1 (FI) SP140","false",,"EGR1 (FI) SP140"
"FI","expression regulated by","<-","1.0",,"RPL10 (FI) SP1","false",,"RPL10 (FI) SP1"
"FI","expression regulated by","<-","1.0",,"RPL10 (FI) SP2","false",,"RPL10 (FI) SP2"
